"Date","Price","Open","High","Low","Vol.","Change %"
"27/10/2022","481.90","466.85","483.30","466.22","56.37M","3.41%"
"26/10/2022","466.00","464.65","468.05","460.35","52.17M","0.09%"
"25/10/2022","465.60","469.90","470.95","464.75","28.75M","-0.94%"
"24/10/2022","470.00","466.80","474.15","458.25","32.48M","1.19%"
"21/10/2022","464.45","457.20","465.00","456.50","29.57M","0.76%"
"20/10/2022","460.95","460.35","464.65","457.30","34.80M","1.25%"
"19/10/2022","455.25","452.80","456.00","445.50","28.47M","2.25%"
"18/10/2022","445.25","453.10","458.20","445.25","29.28M","-0.93%"
"17/10/2022","449.45","455.60","462.50","447.30","35.74M","-1.23%"
"14/10/2022","455.05","460.80","465.61","452.90","42.11M","-0.70%"
"13/10/2022","458.25","451.05","461.25","446.20","32.38M","1.98%"
"12/10/2022","449.35","453.55","458.75","446.45","31.43M","-0.72%"
"11/10/2022","452.60","456.00","457.45","446.95","32.16M","-2.13%"
"10/10/2022","462.45","463.50","469.85","460.75","31.03M","-1.42%"
"07/10/2022","469.10","462.35","471.18","460.55","57.62M","1.90%"
"06/10/2022","460.35","460.40","462.20","450.55","66.00M","0.03%"
"05/10/2022","460.20","454.30","461.80","446.50","85.80M","1.25%"
"04/10/2022","454.50","447.50","456.90","442.70","71.74M","2.67%"
"03/10/2022","442.70","432.00","446.40","432.00","41.00M","2.22%"
"30/09/2022","433.10","432.00","439.95","428.10","37.06M","0.24%"
"29/09/2022","432.05","434.30","438.50","426.25","68.84M","-0.88%"
"28/09/2022","435.90","425.40","437.85","421.10","44.74M","1.11%"
"27/09/2022","431.10","425.15","435.10","423.07","66.46M","0.27%"
"26/09/2022","429.95","423.55","434.70","422.30","51.54M","-0.73%"
"23/09/2022","433.10","453.25","456.20","428.35","76.57M","-5.49%"
"22/09/2022","458.25","453.20","464.55","451.20","31.96M","0.59%"
"21/09/2022","455.55","455.85","466.00","453.25","34.90M","0.67%"
"20/09/2022","452.50","451.90","463.00","451.44","35.94M","0.10%"
"16/09/2022","452.05","454.30","460.54","450.95","166.04M","-0.99%"
"15/09/2022","456.55","462.50","466.80","453.95","36.73M","-1.24%"
"14/09/2022","462.30","457.45","465.95","454.20","45.16M","0.16%"
"13/09/2022","461.55","460.85","466.00","456.35","36.38M","0.81%"
"12/09/2022","457.85","454.50","461.85","453.30","29.74M","1.56%"
"09/09/2022","450.80","447.30","455.75","445.05","31.82M","1.75%"
"08/09/2022","443.05","444.15","449.95","439.76","37.99M","0.41%"
"07/09/2022","441.25","447.55","454.40","440.51","66.82M","-2.53%"
"06/09/2022","452.70","461.60","462.25","449.80","31.63M","-2.30%"
"05/09/2022","463.35","452.75","467.49","450.22","34.35M","2.13%"
"02/09/2022","453.70","447.00","457.55","443.95","48.86M","2.83%"
"01/09/2022","441.20","442.00","445.80","436.50","45.81M","-0.07%"
"31/08/2022","441.50","451.10","452.40","428.25","97.27M","-1.73%"
"30/08/2022","449.25","463.15","469.60","447.00","53.12M","-1.87%"
"26/08/2022","457.80","461.50","464.10","457.30","30.03M","-0.36%"
"25/08/2022","459.45","460.10","463.80","458.65","28.09M","1.44%"
"24/08/2022","452.95","460.00","460.60","452.55","40.20M","-1.40%"
"23/08/2022","459.40","449.05","459.85","445.95","34.37M","2.32%"
"22/08/2022","449.00","440.10","452.50","439.95","35.95M","0.27%"
"19/08/2022","447.80","442.00","449.90","441.55","36.06M","1.31%"
"18/08/2022","442.00","432.60","443.07","429.21","36.26M","2.58%"
"17/08/2022","430.90","428.70","433.15","425.45","35.41M","1.03%"
"16/08/2022","426.50","424.05","432.10","424.05","34.13M","0.24%"
"15/08/2022","425.50","433.05","435.45","417.45","39.13M","-1.17%"
"12/08/2022","430.55","428.15","435.94","427.75","28.57M","0.70%"
"11/08/2022","427.55","418.15","428.45","417.14","30.46M","1.50%"
"10/08/2022","421.25","420.95","425.35","417.05","33.85M","-0.31%"
"09/08/2022","422.55","417.40","425.65","415.80","35.05M","1.50%"
"08/08/2022","416.30","412.00","419.60","411.25","32.39M","1.25%"
"05/08/2022","411.15","405.50","414.40","398.91","32.85M","0.77%"
"04/08/2022","408.00","408.35","420.90","406.80","45.72M","-0.66%"
"03/08/2022","410.70","406.45","416.10","402.35","45.52M","1.82%"
"02/08/2022","403.35","404.15","411.10","401.65","56.90M","2.80%"
"01/08/2022","392.35","401.55","404.50","390.90","38.49M","-1.91%"
"29/07/2022","400.00","388.55","404.90","386.08","43.03M","2.72%"
"28/07/2022","389.40","396.25","396.80","385.15","29.65M","-0.95%"
"27/07/2022","393.15","390.20","395.25","388.10","18.85M","1.18%"
"26/07/2022","388.55","390.75","395.85","388.55","19.94M","0.48%"
"25/07/2022","386.70","380.55","387.55","374.27","26.90M","0.89%"
"22/07/2022","383.30","387.00","390.60","380.10","23.46M","-0.16%"
"21/07/2022","383.90","389.70","394.25","379.10","32.73M","-1.18%"
"20/07/2022","388.50","392.00","393.83","386.70","37.23M","0.75%"
"19/07/2022","385.60","380.55","388.05","379.55","24.84M","0.85%"
"18/07/2022","382.35","380.00","388.96","380.00","27.76M","2.48%"
"15/07/2022","373.10","367.35","377.15","365.05","34.59M","2.51%"
"14/07/2022","363.95","377.90","380.40","359.20","52.74M","-3.51%"
"13/07/2022","377.20","376.25","383.40","372.30","30.31M","0.04%"
"12/07/2022","377.05","385.25","386.00","373.50","28.29M","-1.96%"
"11/07/2022","384.60","380.70","386.65","377.70","26.51M","-0.50%"
"08/07/2022","386.55","382.90","395.65","382.18","28.38M","0.34%"
"07/07/2022","385.25","378.60","391.55","377.90","72.03M","4.50%"
"06/07/2022","368.65","381.80","387.75","365.30","61.36M","-1.25%"
"05/07/2022","373.30","402.55","402.70","372.25","59.64M","-7.01%"
"04/07/2022","401.45","392.70","403.99","392.00","27.14M","4.41%"
"01/07/2022","384.50","380.25","391.70","377.45","33.42M","-0.98%"
"30/06/2022","388.30","389.90","398.50","384.30","34.14M","-2.36%"
"29/06/2022","397.70","395.95","408.30","395.95","38.33M","0.16%"
"28/06/2022","397.05","396.00","405.00","395.10","45.16M","1.39%"
"27/06/2022","391.60","382.95","394.10","382.35","38.58M","1.32%"
"24/06/2022","386.50","372.05","387.60","371.50","43.77M","2.89%"
"23/06/2022","375.65","382.20","391.65","375.65","38.58M","-2.00%"
"22/06/2022","383.30","384.05","387.58","378.80","45.09M","-3.05%"
"21/06/2022","395.35","395.90","400.30","392.55","33.11M","0.98%"
"20/06/2022","391.50","378.85","392.60","377.50","27.19M","3.18%"
"17/06/2022","379.45","401.80","405.20","379.45","112.74M","-6.17%"
"16/06/2022","404.40","421.35","424.73","401.90","52.44M","-5.38%"
