"Date","Price","Open","High","Low","Vol.","Change %"
"12/10/2023","157.00","156.70","157.70","155.45","10.99M","0.45%"
"11/10/2023","156.30","156.50","159.65","155.35","18.58M","-0.22%"
"10/10/2023","156.65","153.80","157.55","153.15","20.31M","2.75%"
"09/10/2023","152.45","151.60","153.20","150.75","18.44M","1.13%"
"06/10/2023","150.75","149.40","151.55","148.20","75.86M","0.27%"
"05/10/2023","150.35","146.10","150.68","145.25","19.34M","2.17%"
"04/10/2023","147.15","150.00","151.55","145.80","24.49M","-1.90%"
"03/10/2023","150.00","149.95","151.40","146.95","30.44M","0.47%"
"02/10/2023","149.30","154.50","156.46","148.35","34.55M","-3.33%"
"29/09/2023","154.45","155.15","157.95","154.45","27.33M","-0.13%"
"28/09/2023","154.65","157.50","158.85","153.91","35.80M","-1.97%"
"27/09/2023","157.75","163.00","163.40","157.27","37.44M","-5.06%"
"26/09/2023","166.15","167.60","169.90","165.30","19.18M","-1.13%"
"25/09/2023","168.05","168.15","168.90","166.10","17.00M","0.24%"
"22/09/2023","167.65","171.40","172.05","167.40","34.11M","-2.78%"
"21/09/2023","172.45","168.05","173.05","167.65","14.48M","1.71%"
"20/09/2023","169.55","172.50","173.70","169.47","24.70M","-1.71%"
"19/09/2023","172.50","170.30","173.20","170.30","23.83M","1.47%"
"18/09/2023","170.00","169.70","171.60","169.05","15.46M","0.18%"
"15/09/2023","169.70","169.40","170.05","167.20","55.27M","0.59%"
"14/09/2023","168.70","166.10","168.70","165.80","23.19M","1.50%"
"13/09/2023","166.20","163.55","166.20","162.45","40.61M","1.62%"
"12/09/2023","163.55","162.95","164.00","161.80","21.31M","0.68%"
"11/09/2023","162.45","162.00","164.10","161.68","14.47M","0.34%"
"08/09/2023","161.90","160.00","162.20","158.55","15.57M","1.63%"
"07/09/2023","159.30","155.15","159.55","154.90","15.57M","2.08%"
"06/09/2023","156.05","155.95","157.25","155.40","20.52M","0.03%"
"05/09/2023","156.00","152.45","156.45","152.40","21.66M","1.96%"
"04/09/2023","153.00","153.45","154.75","152.15","9.34M","-0.36%"
"01/09/2023","153.55","152.00","153.95","152.00","13.39M","1.19%"
"31/08/2023","151.75","150.45","151.75","150.30","51.80M","1.17%"
"30/08/2023","150.00","149.25","150.80","148.20","12.87M","0.70%"
"29/08/2023","148.95","147.80","148.95","146.75","29.41M","1.53%"
"25/08/2023","146.70","144.40","146.85","144.40","12.73M","1.31%"
"24/08/2023","144.80","145.40","146.00","144.20","13.43M","0.21%"
"23/08/2023","144.50","147.10","147.45","143.95","117.20M","-1.33%"
"22/08/2023","146.45","145.00","146.90","144.65","18.20M","1.60%"
"21/08/2023","144.15","141.80","145.21","141.80","13.40M","0.70%"
"18/08/2023","143.15","143.15","143.80","142.35","12.69M","-0.83%"
"17/08/2023","144.35","143.00","144.92","142.85","13.28M","0.73%"
"16/08/2023","143.30","141.65","145.05","141.65","39.03M","0.92%"
"15/08/2023","142.00","142.15","142.53","140.52","14.09M","-0.04%"
"14/08/2023","142.05","141.20","142.15","140.75","22.01M","0.50%"
"11/08/2023","141.35","140.70","141.70","139.80","12.73M","-0.04%"
"10/08/2023","141.40","139.50","141.40","139.20","15.07M","1.76%"
"09/08/2023","138.95","138.90","139.32","137.50","46.73M","0.14%"
"08/08/2023","138.75","137.80","140.15","137.25","31.66M","-0.22%"
"07/08/2023","139.05","139.90","140.30","138.45","19.25M","-0.47%"
"04/08/2023","139.70","139.20","140.60","137.35","18.22M","0.54%"
"03/08/2023","138.95","139.10","139.35","137.18","17.09M","-0.07%"
"02/08/2023","139.05","140.00","140.35","137.35","20.48M","-0.64%"
"01/08/2023","139.95","138.80","140.70","137.65","37.09M","1.38%"
"31/07/2023","138.05","135.05","139.35","134.50","23.24M","2.87%"
"28/07/2023","134.20","134.00","135.55","131.55","34.73M","0.64%"
"27/07/2023","133.35","125.45","134.10","125.21","25.81M","7.54%"
"26/07/2023","124.00","126.00","127.00","123.00","17.27M","-0.52%"
"25/07/2023","124.65","125.60","126.16","123.65","14.38M","-1.03%"
"24/07/2023","125.95","126.55","127.40","125.55","32.31M","-0.75%"
"21/07/2023","126.90","126.25","128.60","125.90","15.21M","0.99%"
"20/07/2023","125.65","123.30","125.85","122.95","42.60M","2.28%"
"19/07/2023","122.85","124.10","125.35","121.98","50.60M","-0.41%"
"18/07/2023","123.35","124.30","124.70","122.65","16.11M","-0.28%"
"17/07/2023","123.70","123.40","124.70","123.40","12.63M","-0.04%"
