"Date","Price","Open","High","Low","Vol.","Change %"
"14/04/2023","3,678.0","3,693.5","3,709.0","3,667.5","2.57M","-0.16%"
"13/04/2023","3,684.0","3,673.0","3,695.0","3,661.5","4.40M","0.22%"
"12/04/2023","3,676.0","3,655.5","3,691.5","3,649.5","3.18M","0.46%"
"11/04/2023","3,659.0","3,672.5","3,684.0","3,652.0","3.35M","-0.69%"
"06/04/2023","3,684.5","3,680.0","3,688.5","3,651.0","1.72M","0.42%"
"05/04/2023","3,669.0","3,603.0","3,669.0","3,603.0","3.45M","1.58%"
"04/04/2023","3,612.0","3,620.5","3,635.0","3,601.5","4.10M","0.07%"
"03/04/2023","3,609.5","3,607.0","3,618.5","3,586.0","2.22M","-0.12%"
"31/03/2023","3,614.0","3,593.5","3,618.0","3,587.0","3.14M","0.92%"
"30/03/2023","3,581.0","3,571.0","3,595.0","3,566.0","1.72M","0.62%"
"29/03/2023","3,559.0","3,550.5","3,573.0","3,548.0","1.57M","0.23%"
"28/03/2023","3,551.0","3,553.0","3,570.2","3,531.0","2.18M","-0.89%"
"27/03/2023","3,583.0","3,602.0","3,610.0","3,581.5","1.75M","-0.44%"
"24/03/2023","3,599.0","3,569.0","3,622.0","3,555.5","2.42M","1.01%"
"23/03/2023","3,563.0","3,582.0","3,600.7","3,553.2","2.91M","-1.14%"
"22/03/2023","3,604.0","3,554.0","3,606.8","3,545.5","2.04M","1.56%"
"21/03/2023","3,548.5","3,550.0","3,555.0","3,522.5","2.83M","0.80%"
"20/03/2023","3,520.5","3,467.5","3,535.5","3,467.5","2.47M","1.31%"
"17/03/2023","3,475.0","3,543.5","3,548.5","3,468.5","9.22M","-1.68%"
"16/03/2023","3,534.5","3,470.0","3,551.5","3,469.0","3.55M","2.46%"
"15/03/2023","3,449.5","3,485.5","3,498.0","3,438.5","2.99M","-0.98%"
"14/03/2023","3,483.5","3,460.5","3,488.5","3,444.0","2.41M","0.55%"
"13/03/2023","3,464.5","3,484.5","3,501.0","3,442.5","7.37M","-1.03%"
"10/03/2023","3,500.5","3,545.0","3,568.0","3,487.2","2.83M","-1.07%"
"09/03/2023","3,538.5","3,529.5","3,551.0","3,515.5","5.35M","-0.11%"
"08/03/2023","3,542.5","3,551.0","3,555.5","3,533.0","4.72M","-0.23%"
"07/03/2023","3,550.5","3,539.0","3,575.2","3,525.0","2.82M","0.08%"
"06/03/2023","3,547.5","3,578.5","3,581.2","3,527.5","3.38M","-0.81%"
"03/03/2023","3,576.5","3,611.0","3,616.2","3,569.5","2.40M","-0.06%"
"02/03/2023","3,578.5","3,501.5","3,582.5","3,490.5","2.73M","1.65%"
"01/03/2023","3,520.5","3,534.5","3,563.0","3,515.0","3.29M","-0.24%"
"28/02/2023","3,529.0","3,585.0","3,589.0","3,526.5","4.19M","-1.93%"
"27/02/2023","3,598.5","3,628.0","3,641.5","3,591.0","1.89M","-0.19%"
"24/02/2023","3,605.5","3,601.0","3,625.0","3,595.5","2.79M","0.50%"
"23/02/2023","3,587.5","3,597.0","3,614.5","3,586.0","2.55M","-0.64%"
"22/02/2023","3,610.5","3,563.0","3,619.5","3,552.5","2.44M","0.89%"
"21/02/2023","3,578.5","3,556.0","3,589.1","3,551.0","2.76M","0.27%"
"20/02/2023","3,569.0","3,568.5","3,579.0","3,547.0","4.52M","0.24%"
"17/02/2023","3,560.5","3,570.5","3,577.5","3,525.5","3.49M","-0.92%"
"16/02/2023","3,593.5","3,587.5","3,617.0","3,570.5","2.64M","1.20%"
"15/02/2023","3,551.0","3,537.5","3,560.0","3,519.6","1.28M","0.88%"
"14/02/2023","3,520.0","3,533.0","3,562.8","3,517.0","1.85M","-0.49%"
"13/02/2023","3,537.5","3,502.5","3,543.5","3,495.0","1.80M","1.46%"
"10/02/2023","3,486.5","3,500.0","3,510.5","3,462.0","3.43M","-0.57%"
"09/02/2023","3,506.5","3,549.0","3,553.5","3,506.5","3.16M","-0.21%"
"08/02/2023","3,514.0","3,534.5","3,543.5","3,500.0","2.52M","0.24%"
"07/02/2023","3,505.5","3,550.5","3,600.0","3,500.0","2.77M","-1.57%"
"06/02/2023","3,561.5","3,582.0","3,599.5","3,549.5","1.85M","-0.48%"
"03/02/2023","3,578.5","3,548.5","3,600.0","3,538.5","1.97M","0.90%"
"02/02/2023","3,546.5","3,549.5","3,568.5","3,505.5","3.61M","0.03%"
"01/02/2023","3,545.5","3,502.0","3,592.0","3,502.0","7.19M","0.72%"
"31/01/2023","3,520.0","3,445.0","3,520.0","3,414.5","5.85M","3.21%"
"30/01/2023","3,410.5","3,394.5","3,447.0","3,388.5","5.99M","-0.34%"
"27/01/2023","3,422.0","3,425.0","3,473.0","3,363.0","6.48M","-1.44%"
"26/01/2023","3,472.0","3,465.0","3,555.0","3,403.0","10.49M","-5.52%"
"25/01/2023","3,675.0","3,685.0","3,700.0","3,660.5","5.06M","-0.35%"
"24/01/2023","3,688.0","3,701.0","3,714.0","3,669.0","2.74M","-0.47%"
"23/01/2023","3,705.5","3,687.5","3,732.0","3,685.2","1.79M","0.71%"
"20/01/2023","3,679.5","3,685.0","3,686.5","3,652.5","2.75M","-0.34%"
"19/01/2023","3,692.0","3,677.5","3,730.5","3,677.0","3.11M","0.67%"
"18/01/2023","3,667.5","3,766.5","3,789.5","3,656.2","2.80M","-2.63%"
"17/01/2023","3,766.5","3,694.5","3,778.0","3,687.0","3.62M","1.76%"
"16/01/2023","3,701.5","3,684.0","3,716.1","3,683.8","2.27M","0.60%"
"13/01/2023","3,679.5","3,635.5","3,696.5","3,635.0","2.90M","1.03%"
"12/01/2023","3,642.0","3,668.5","3,688.5","3,617.5","3.47M","-0.72%"
"11/01/2023","3,668.5","3,614.5","3,693.5","3,614.5","3.97M","1.02%"
"10/01/2023","3,631.5","3,600.0","3,638.5","3,585.5","3.59M","-0.10%"
"09/01/2023","3,635.0","3,655.5","3,655.5","3,587.5","4.30M","-0.32%"
"06/01/2023","3,646.5","3,625.5","3,658.0","3,577.3","2.16M","-0.16%"
"05/01/2023","3,652.5","3,668.5","3,688.5","3,635.0","2.87M","-0.16%"
"04/01/2023","3,658.5","3,634.0","3,671.5","3,624.8","2.89M","1.27%"
"03/01/2023","3,612.5","3,656.0","3,688.0","3,608.0","4.81M","-1.03%"
"30/12/2022","3,650.0","3,637.5","3,659.5","3,636.6","1.22M","-0.49%"
"29/12/2022","3,668.0","3,654.0","3,674.0","3,608.0","1.66M","-0.01%"
"28/12/2022","3,668.5","3,684.5","3,689.0","3,657.0","2.70M","0.58%"
"23/12/2022","3,647.5","3,672.0","3,675.9","3,635.0","924.40K","-0.42%"
"22/12/2022","3,663.0","3,689.5","3,709.0","3,663.0","1.97M","-0.81%"
"21/12/2022","3,693.0","3,641.5","3,701.5","3,627.0","4.26M","1.75%"
"20/12/2022","3,629.5","3,624.0","3,659.0","3,615.0","6.57M","-0.18%"
"19/12/2022","3,636.0","3,630.5","3,662.0","3,602.7","2.89M","0.33%"
"16/12/2022","3,624.0","3,674.0","3,690.0","3,589.0","7.21M","-1.40%"
"15/12/2022","3,675.5","3,764.0","3,770.5","3,667.0","3.20M","-2.36%"
"14/12/2022","3,764.5","3,740.0","3,766.5","3,699.5","2.83M","0.13%"
"13/12/2022","3,759.5","3,719.5","3,778.5","3,695.5","3.83M","0.83%"
"12/12/2022","3,728.5","3,729.5","3,750.5","3,714.5","3.47M","-0.39%"
"09/12/2022","3,743.0","3,774.0","3,781.5","3,725.5","2.87M","-0.87%"
"08/12/2022","3,776.0","3,827.0","3,827.0","3,718.0","2.53M","-1.13%"
"07/12/2022","3,819.0","3,820.0","3,853.0","3,812.0","2.46M","-0.21%"
"06/12/2022","3,827.0","3,839.0","3,860.5","3,825.0","2.26M","0.14%"
"05/12/2022","3,821.5","3,850.0","3,854.9","3,797.0","1.44M","-0.66%"
"02/12/2022","3,847.0","3,851.5","3,855.5","3,812.5","2.19M","0.03%"
"01/12/2022","3,846.0","3,838.5","3,881.5","3,826.5","2.10M","1.00%"
"30/11/2022","3,808.0","3,802.0","3,833.0","3,774.5","6.07M","1.06%"
"29/11/2022","3,768.0","3,779.5","3,812.5","3,763.5","1.93M","-0.48%"
"28/11/2022","3,786.0","3,750.0","3,806.0","3,739.0","1.54M","0.62%"
"25/11/2022","3,762.5","3,734.0","3,796.5","3,728.0","3.66M","0.36%"
"24/11/2022","3,749.0","3,746.5","3,766.8","3,713.0","1.42M","-0.21%"
"23/11/2022","3,757.0","3,745.5","3,769.7","3,735.5","1.54M","0.31%"
"22/11/2022","3,745.5","3,724.5","3,762.4","3,717.0","2.22M","0.52%"
"21/11/2022","3,726.0","3,685.0","3,740.5","3,669.5","1.92M","1.42%"
"18/11/2022","3,674.0","3,647.0","3,685.0","3,637.5","2.38M","0.59%"
"17/11/2022","3,652.5","3,657.5","3,667.0","3,630.0","1.87M","0.19%"
"16/11/2022","3,645.5","3,611.0","3,655.5","3,594.0","2.14M","0.87%"
"15/11/2022","3,614.0","3,643.5","3,692.0","3,601.5","2.30M","-1.23%"
"14/11/2022","3,659.0","3,628.0","3,721.5","3,608.5","3.89M","1.11%"
"11/11/2022","3,619.0","3,721.5","3,729.5","3,592.5","6.99M","-2.78%"
"10/11/2022","3,722.5","3,608.0","3,733.5","3,608.0","2.39M","2.70%"
"09/11/2022","3,624.5","3,602.5","3,629.0","3,580.5","2.27M","-0.26%"
"08/11/2022","3,634.0","3,635.5","3,652.5","3,611.5","5.62M","-0.30%"
"07/11/2022","3,645.0","3,691.0","3,696.0","3,636.0","1.72M","-1.17%"
"04/11/2022","3,688.0","3,606.5","3,729.0","3,590.0","2.81M","2.59%"
"03/11/2022","3,595.0","3,580.0","3,612.5","3,553.5","1.98M","-0.21%"
"02/11/2022","3,602.5","3,614.5","3,640.5","3,595.0","2.53M","-0.24%"
"01/11/2022","3,611.0","3,629.5","3,665.0","3,604.0","1.91M","0.36%"
"31/10/2022","3,598.0","3,555.5","3,605.5","3,551.0","1.86M","1.24%"
"28/10/2022","3,554.0","3,524.5","3,554.0","3,488.0","1.40M","0.91%"
"27/10/2022","3,522.0","3,575.0","3,604.1","3,521.5","2.97M","-1.66%"
"26/10/2022","3,581.5","3,616.5","3,616.5","3,505.0","2.03M","-1.32%"
"25/10/2022","3,629.5","3,618.5","3,640.0","3,578.5","1.63M","0.58%"
"24/10/2022","3,608.5","3,613.0","3,640.5","3,581.0","1.81M","0.80%"
"21/10/2022","3,580.0","3,580.0","3,585.0","3,517.0","1.97M","-0.80%"
"20/10/2022","3,609.0","3,651.5","3,651.5","3,581.0","3.25M","-1.43%"
"19/10/2022","3,661.5","3,680.5","3,688.5","3,640.0","2.73M","-0.50%"
"18/10/2022","3,680.0","3,706.0","3,712.2","3,667.5","1.51M","0.30%"
"17/10/2022","3,669.0","3,658.0","3,687.5","3,644.0","1.62M","0.05%"
"14/10/2022","3,667.0","3,659.5","3,717.0","3,638.5","2.01M","1.42%"
"13/10/2022","3,615.5","3,684.0","3,689.3","3,538.5","4.52M","-2.22%"
"12/10/2022","3,697.5","3,655.0","3,722.0","3,652.3","2.79M","0.98%"
"11/10/2022","3,661.5","3,644.0","3,671.0","3,608.5","2.05M","0.43%"
"10/10/2022","3,646.0","3,698.5","3,711.2","3,608.0","2.08M","-2.34%"
"07/10/2022","3,733.5","3,719.5","3,770.5","3,714.5","2.71M","0.13%"
"06/10/2022","3,728.5","3,794.0","3,818.0","3,712.5","2.22M","-1.40%"
"05/10/2022","3,781.5","3,762.5","3,809.0","3,739.5","2.71M","-0.26%"
"04/10/2022","3,791.5","3,732.5","3,820.5","3,689.0","3.81M","2.27%"
"03/10/2022","3,707.5","3,745.0","3,771.0","3,689.5","4.65M","-2.37%"
"30/09/2022","3,797.5","3,783.5","3,800.5","3,729.0","4.88M","0.41%"
"29/09/2022","3,782.0","3,789.0","3,831.0","3,743.0","2.59M","-1.07%"
"28/09/2022","3,823.0","3,810.0","3,846.0","3,784.5","3.42M","-0.89%"
"27/09/2022","3,857.5","3,872.0","3,937.0","3,850.0","5.68M","0.19%"
"26/09/2022","3,850.0","3,806.5","3,869.0","3,764.5","3.35M","2.09%"
"23/09/2022","3,771.0","3,767.5","3,783.5","3,707.5","2.35M","0.32%"
"22/09/2022","3,759.0","3,780.5","3,836.5","3,758.0","1.94M","-1.10%"
"21/09/2022","3,801.0","3,745.5","3,802.5","3,716.0","1.81M","1.27%"
"20/09/2022","3,753.5","3,779.0","3,847.0","3,744.0","2.35M","0.23%"
"16/09/2022","3,745.0","3,729.0","3,781.0","3,719.5","5.24M","-0.49%"
"15/09/2022","3,763.5","3,767.5","3,780.0","3,741.0","1.99M","0.00%"
"14/09/2022","3,763.5","3,793.5","3,806.0","3,737.5","3.25M","-1.06%"
"13/09/2022","3,804.0","3,868.5","3,876.5","3,804.0","2.13M","-0.82%"
"12/09/2022","3,835.5","3,800.5","3,835.5","3,784.5","2.72M","1.01%"
"09/09/2022","3,797.0","3,783.5","3,809.5","3,753.5","1.51M","0.70%"
"08/09/2022","3,770.5","3,775.5","3,780.0","3,725.0","1.64M","0.43%"
"07/09/2022","3,754.5","3,739.0","3,765.5","3,723.5","2.83M","-0.19%"
"06/09/2022","3,761.5","3,721.5","3,785.5","3,718.9","2.31M","0.64%"
"05/09/2022","3,737.5","3,719.0","3,751.5","3,695.0","1.64M","-1.12%"
"02/09/2022","3,780.0","3,761.5","3,783.5","3,727.0","2.57M","1.23%"
"01/09/2022","3,734.0","3,767.5","3,772.0","3,715.5","2.24M","-0.80%"
"31/08/2022","3,764.0","3,780.5","3,809.0","3,755.5","4.73M","-0.73%"
"30/08/2022","3,791.5","3,808.0","3,875.5","3,789.0","4.25M","-0.89%"
"26/08/2022","3,825.5","3,857.5","3,872.0","3,808.5","3.89M","-0.71%"
"25/08/2022","3,853.0","3,872.0","3,888.5","3,841.0","2.68M","-1.04%"
"24/08/2022","3,893.5","3,863.0","3,906.5","3,838.0","1.83M","0.53%"
