"Date","Price","Open","High","Low","Vol.","Change %"
"28/02/2024","10,180.0","10,318.0","10,390.0","10,180.0","2.60M","-1.43%"
"27/02/2024","10,328.0","10,192.0","10,345.5","10,192.0","6.72M","0.72%"
"26/02/2024","10,254.0","10,222.0","10,360.0","10,156.0","4.47M","0.33%"
"23/02/2024","10,220.0","10,008.0","10,254.0","9,998.0","4.90M","1.83%"
"22/02/2024","10,036.0","10,030.0","10,164.0","9,822.0","8.76M","-0.65%"
"21/02/2024","10,102.0","10,072.0","10,266.0","10,066.0","1.57M","-1.00%"
"20/02/2024","10,204.0","10,370.0","10,482.0","10,204.0","2.32M","-2.05%"
"19/02/2024","10,418.0","10,338.0","10,498.0","10,032.0","1.32M","3.21%"
"16/02/2024","10,094.0","9,900.0","10,112.0","9,767.0","2.69M","2.73%"
"15/02/2024","9,826.0","9,729.0","9,867.0","9,665.0","2.00M","1.05%"
"14/02/2024","9,724.0","9,649.0","9,736.0","9,540.0","6.25M","1.29%"
"13/02/2024","9,600.0","9,586.0","9,670.0","9,443.0","2.09M","1.04%"
"12/02/2024","9,501.0","10,023.1","10,023.1","9,459.0","4.42M","-2.66%"
"09/02/2024","9,761.0","9,891.0","9,983.0","9,722.0","5.34M","-0.63%"
"08/02/2024","9,823.0","10,404.0","10,490.0","9,700.0","6.49M","-6.36%"
"07/02/2024","10,490.0","10,604.0","10,652.0","10,470.0","2.01M","-0.42%"
"06/02/2024","10,534.0","10,372.0","10,544.0","10,296.0","1.52M","1.68%"
"05/02/2024","10,360.0","10,360.0","10,432.0","10,296.0","1.67M","0.00%"
"02/02/2024","10,360.0","10,366.0","10,512.0","10,360.0","2.94M","-0.67%"
"01/02/2024","10,430.0","10,548.0","10,566.0","10,392.0","2.28M","-0.67%"
"31/01/2024","10,500.0","10,610.0","10,656.0","10,500.0","2.71M","-0.81%"
"30/01/2024","10,586.0","10,578.0","10,682.0","10,502.0","1.99M","0.17%"
"29/01/2024","10,568.0","10,550.0","10,614.0","10,480.0","1.79M","0.21%"
"26/01/2024","10,546.0","10,526.0","10,660.0","10,384.0","2.34M","0.94%"
"25/01/2024","10,448.0","10,432.0","10,474.0","10,300.0","1.21M","-0.06%"
"24/01/2024","10,454.0","10,492.0","10,536.0","10,388.0","1.73M","0.02%"
"23/01/2024","10,452.0","10,584.0","10,666.0","10,370.0","3.50M","-1.30%"
"22/01/2024","10,590.0","10,418.0","10,904.0","10,418.0","4.53M","0.78%"
"19/01/2024","10,508.0","10,532.0","10,654.0","10,368.0","2.55M","0.73%"
"18/01/2024","10,432.0","10,366.0","10,510.0","10,296.0","4.53M","-0.13%"
"17/01/2024","10,446.0","10,500.0","10,570.0","10,360.0","2.26M","-1.88%"
"16/01/2024","10,646.0","10,654.0","10,918.0","10,476.0","3.39M","-1.90%"
"15/01/2024","10,852.0","10,900.0","10,900.0","10,804.0","2.28M","-0.09%"
"12/01/2024","10,862.0","10,764.0","10,910.0","10,764.0","1.66M","0.30%"
"11/01/2024","10,830.0","10,928.0","11,022.0","10,716.0","2.11M","-0.64%"
"10/01/2024","10,900.0","10,830.0","10,930.0","10,768.0","1.43M","-0.02%"
"09/01/2024","10,902.0","10,834.0","10,918.0","10,706.0","2.94M","1.21%"
"08/01/2024","10,772.0","10,716.0","10,772.0","10,676.0","1.90M","0.13%"
"05/01/2024","10,758.0","10,756.0","10,842.0","10,714.0","1.16M","-0.98%"
"04/01/2024","10,864.0","10,656.0","10,902.0","10,656.0","1.89M","1.15%"
"03/01/2024","10,740.0","10,686.0","10,810.0","10,612.0","2.96M","-0.44%"
"02/01/2024","10,788.0","10,632.0","10,838.0","10,534.0","1.67M","1.77%"
"29/12/2023","10,600.0","10,310.0","10,662.0","10,306.0","412.87K","0.25%"
"28/12/2023","10,574.0","10,564.0","10,712.0","10,350.0","699.73K","0.44%"
"27/12/2023","10,528.0","10,472.0","10,622.0","10,428.0","976.18K","0.88%"
"22/12/2023","10,436.0","10,350.0","10,454.0","10,350.0","611.82K","-0.42%"
"21/12/2023","10,480.0","10,368.0","10,552.0","10,368.0","2.18M","-0.04%"
"20/12/2023","10,484.0","10,284.0","10,560.0","10,282.0","3.75M","1.33%"
"19/12/2023","10,346.0","10,356.0","10,424.0","10,272.0","2.09M","-0.10%"
"18/12/2023","10,356.0","10,270.0","10,382.0","10,124.0","1.60M","1.67%"
"15/12/2023","10,186.0","10,362.0","10,430.0","10,140.0","5.02M","-2.69%"
"14/12/2023","10,468.0","10,532.0","10,690.1","10,328.0","5.43M","0.75%"
"13/12/2023","10,390.0","10,110.0","10,498.0","10,110.0","2.65M","2.14%"
"12/12/2023","10,172.0","10,124.0","10,283.7","10,104.0","2.40M","0.75%"
"11/12/2023","10,096.0","10,096.0","10,150.0","9,949.0","1.75M","-0.26%"
"08/12/2023","10,122.0","10,124.0","10,196.0","10,036.0","1.04M","0.24%"
"07/12/2023","10,098.0","10,110.0","10,190.0","10,026.0","1.51M","-0.32%"
"06/12/2023","10,130.0","10,082.0","10,256.0","10,082.0","2.62M","-0.14%"
"05/12/2023","10,144.0","10,328.0","10,328.0","10,078.0","1.31M","-1.19%"
"04/12/2023","10,266.0","10,138.0","10,278.0","10,086.0","1.16M","0.67%"
"01/12/2023","10,198.0","10,188.0","10,304.0","9,993.0","1.05M","0.71%"
"30/11/2023","10,126.0","10,036.0","10,158.0","9,895.0","6.95M","0.94%"
"29/11/2023","10,032.0","9,894.0","10,084.0","9,778.0","1.34M","1.33%"
"28/11/2023","9,900.0","9,956.0","10,068.0","9,851.0","2.99M","-0.76%"
"27/11/2023","9,976.0","10,236.0","10,236.0","9,976.0","1.09M","-2.00%"
"24/11/2023","10,180.0","10,144.0","10,264.0","10,118.0","1.04M","0.06%"
"23/11/2023","10,174.0","10,110.0","10,246.0","9,983.0","655.78K","0.87%"
"22/11/2023","10,086.0","10,238.0","10,238.0","10,072.0","1.41M","-1.04%"
"21/11/2023","10,192.0","10,160.0","10,192.0","10,040.0","769.51K","0.85%"
"20/11/2023","10,106.0","10,132.0","10,246.0","10,042.0","1.24M","-1.50%"
"17/11/2023","10,260.0","10,212.0","10,328.0","10,178.0","1.14M","0.92%"
"16/11/2023","10,166.0","10,074.0","10,178.0","10,012.0","1.17M","0.75%"
"15/11/2023","10,090.0","10,230.0","10,290.0","10,058.0","1.68M","-0.94%"
"14/11/2023","10,186.0","10,304.0","10,332.0","10,146.0","1.18M","-0.60%"
"13/11/2023","10,248.0","10,182.0","10,314.0","10,122.0","1.53M","1.57%"
"10/11/2023","10,090.0","10,402.0","10,510.0","10,026.0","1.52M","-3.32%"
"09/11/2023","10,436.0","10,600.0","10,600.0","10,274.0","1.47M","2.62%"
"08/11/2023","10,170.0","10,248.0","10,400.0","10,170.0","3.30M","-0.59%"
"07/11/2023","10,230.0","10,208.0","10,290.0","10,146.0","1.39M","-0.45%"
"06/11/2023","10,276.0","10,248.0","10,320.0","10,194.0","1.70M","0.06%"
"03/11/2023","10,270.0","10,416.0","10,416.0","10,160.0","1.17M","-0.89%"
"02/11/2023","10,362.0","10,440.0","10,440.0","10,264.0","1.43M","0.25%"
"01/11/2023","10,336.0","10,298.0","10,402.0","10,162.0","1.72M","0.84%"
"31/10/2023","10,250.0","10,278.0","10,330.0","10,162.0","2.59M","0.31%"
"30/10/2023","10,218.0","10,140.0","10,320.0","10,088.0","4.18M","0.93%"
"27/10/2023","10,124.0","10,288.0","10,458.0","10,102.0","1.38M","-2.58%"
"26/10/2023","10,392.0","10,438.0","10,514.0","10,368.0","2.48M","-1.46%"
"25/10/2023","10,546.0","10,532.0","10,566.0","10,372.0","1.49M","1.03%"
"24/10/2023","10,438.0","10,264.0","10,456.0","10,062.0","2.12M","3.35%"
"23/10/2023","10,100.0","10,464.0","10,522.0","10,082.0","1.73M","-3.16%"
"20/10/2023","10,430.0","10,474.0","10,534.0","10,364.0","1.60M","-0.55%"
"19/10/2023","10,488.0","10,538.0","10,652.0","10,440.0","1.89M","-1.17%"
"18/10/2023","10,612.0","11,176.0","11,244.0","10,593.6","2.16M","-5.84%"
"17/10/2023","11,270.0","11,060.0","11,304.0","10,910.0","1.73M","2.72%"
"16/10/2023","10,972.0","10,928.0","10,996.0","10,831.2","1.59M","-0.02%"
"13/10/2023","10,974.0","11,176.0","11,176.0","10,884.0","1.03M","-1.31%"
"12/10/2023","11,120.0","10,982.0","11,152.0","10,884.0","1.41M","1.61%"
"11/10/2023","10,944.0","10,970.0","11,062.0","10,868.0","2.60M","-0.31%"
"10/10/2023","10,978.0","10,930.0","11,022.0","10,784.0","1.04M","1.12%"
"09/10/2023","10,856.0","10,908.0","10,956.0","10,810.0","2.43M","-0.79%"
"06/10/2023","10,942.0","10,956.0","10,982.0","10,858.0","1.16M","0.37%"
"05/10/2023","10,902.0","10,912.0","10,990.0","10,858.0","1.01M","0.09%"
"04/10/2023","10,892.0","10,900.0","10,940.5","10,790.0","1.79M","-0.15%"
"03/10/2023","10,908.0","10,996.0","11,070.0","10,884.0","980.09K","-0.38%"
"02/10/2023","10,950.0","11,188.0","11,188.0","10,870.0","2.25M","-1.37%"
"29/09/2023","11,102.0","11,046.0","11,234.0","11,020.0","1.59M","0.87%"
"28/09/2023","11,006.0","11,118.0","11,190.0","10,878.0","1.36M","-1.01%"
"27/09/2023","11,118.0","11,208.0","11,310.0","11,088.0","1.01M","-0.41%"
"26/09/2023","11,164.0","11,156.0","11,262.0","11,120.0","1.42M","-0.27%"
"25/09/2023","11,194.0","11,138.0","11,260.0","11,044.0","2.06M","1.34%"
"22/09/2023","11,046.0","10,910.0","11,190.0","10,888.0","2.65M","1.47%"
"21/09/2023","10,886.0","10,904.0","11,079.0","10,886.0","4.76M","-0.58%"
"20/09/2023","10,950.0","10,792.0","10,950.0","10,742.0","1.21M","3.15%"
"19/09/2023","10,616.0","10,614.0","10,640.0","10,539.4","1.64M","-1.04%"
"18/09/2023","10,728.0","10,942.0","11,028.7","10,684.0","733.38K","-1.94%"
"15/09/2023","10,940.0","10,882.0","11,006.0","10,834.0","4.30M","1.17%"
"14/09/2023","10,814.0","10,614.0","10,820.0","10,566.0","1.54M","2.19%"
"13/09/2023","10,582.0","10,668.0","10,690.0","10,562.0","1.30M","-0.95%"
"12/09/2023","10,684.0","10,558.0","10,724.0","10,542.0","1.28M","1.73%"
"11/09/2023","10,502.0","10,846.0","10,846.0","10,366.0","1.59M","-3.17%"
"08/09/2023","10,846.0","10,840.0","10,884.0","10,798.0","1.15M","0.20%"
"07/09/2023","10,824.0","10,596.0","10,832.0","10,586.0","971.37K","2.06%"
"06/09/2023","10,606.0","10,622.0","10,660.0","10,544.0","994.83K","-1.21%"
"05/09/2023","10,736.0","10,662.0","10,798.0","10,638.0","1.01M","0.43%"
"04/09/2023","10,690.0","10,744.0","10,802.0","10,690.0","453.58K","-0.09%"
"01/09/2023","10,700.0","10,678.0","10,734.0","10,584.0","678.01K","0.36%"
"31/08/2023","10,662.0","10,714.0","10,802.0","10,660.9","1.68M","-0.67%"
"30/08/2023","10,734.0","10,824.0","10,866.0","10,734.0","809.92K","-0.65%"
"29/08/2023","10,804.0","10,850.0","10,900.0","10,692.0","2.53M","1.35%"
"25/08/2023","10,660.0","10,706.0","10,752.0","10,612.0","823.38K","-0.84%"
"24/08/2023","10,750.0","10,824.0","10,846.0","10,742.0","670.89K","-0.19%"
"23/08/2023","10,770.0","10,712.0","10,814.0","10,664.0","1.98M","0.67%"
"22/08/2023","10,698.0","10,690.0","10,768.0","10,634.0","969.99K","0.22%"
"21/08/2023","10,674.0","10,678.0","10,806.0","10,640.0","3.73M","0.15%"
"18/08/2023","10,658.0","10,742.0","10,754.0","10,580.0","1.60M","-1.24%"
"17/08/2023","10,792.0","10,894.0","10,896.0","10,740.9","1.20M","-0.79%"
"16/08/2023","10,878.0","10,884.0","10,916.0","10,738.0","1.28M","0.02%"
"15/08/2023","10,876.0","11,126.0","11,126.0","10,844.0","1.14M","-2.14%"
"14/08/2023","11,114.0","11,082.0","11,126.0","10,990.0","1.32M","0.76%"
"11/08/2023","11,030.0","11,066.0","11,124.0","10,912.0","1.59M","-1.18%"
"10/08/2023","11,162.0","11,166.0","11,184.0","11,042.0","2.75M","-0.18%"
"09/08/2023","11,182.0","11,110.0","11,212.0","10,980.6","2.22M","1.38%"
"08/08/2023","11,030.0","10,940.0","11,100.0","10,834.0","1.80M","1.32%"
"07/08/2023","10,886.0","10,894.0","10,944.0","10,804.0","721.56K","-0.22%"
"04/08/2023","10,910.0","10,952.0","10,968.0","10,784.0","1.28M","0.09%"
"03/08/2023","10,900.0","11,018.0","11,018.0","10,778.0","3.97M","-1.77%"
"02/08/2023","11,096.0","11,040.0","11,140.0","10,874.0","1.23M","-0.89%"
"01/08/2023","11,196.0","11,176.0","11,254.0","11,148.0","852.17K","0.09%"
"31/07/2023","11,186.0","11,028.0","11,204.0","11,022.0","1.32M","1.16%"
"28/07/2023","11,058.0","10,800.0","11,264.0","10,796.0","5.94M","3.35%"
"27/07/2023","10,700.0","10,802.0","10,802.0","10,645.0","3.33M","0.28%"
"26/07/2023","10,670.0","10,742.0","10,790.0","10,578.0","1.04M","-0.47%"
"25/07/2023","10,720.0","10,700.0","10,774.0","10,628.0","1.35M","-0.56%"
"24/07/2023","10,780.0","10,800.0","10,858.0","10,707.4","847.43K","0.09%"
"21/07/2023","10,770.0","10,642.0","10,798.0","10,598.0","1.18M","0.69%"
"20/07/2023","10,696.0","10,488.0","10,710.0","10,486.0","1.39M","1.85%"
"19/07/2023","10,502.0","10,282.0","10,590.0","10,278.0","2.73M","2.16%"
"18/07/2023","10,280.0","10,262.0","10,310.0","10,206.0","1.94M","0.78%"
"17/07/2023","10,200.0","10,300.0","10,350.0","10,196.0","998.55K","-1.20%"
"14/07/2023","10,324.0","10,328.0","10,554.0","10,322.5","1.94M","-0.06%"
"13/07/2023","10,330.0","10,296.0","10,352.0","10,248.0","982.66K","0.80%"
"12/07/2023","10,248.0","10,228.0","10,276.0","10,084.0","3.13M","1.65%"
"11/07/2023","10,082.0","10,138.0","10,138.0","10,020.0","1.72M","-0.96%"
"10/07/2023","10,180.0","10,150.0","10,244.0","10,110.0","1.06M","0.69%"
"07/07/2023","10,110.0","10,276.0","10,308.0","10,078.0","1.52M","-2.11%"
"06/07/2023","10,328.0","10,538.0","10,566.0","10,294.0","1.63M","-2.75%"
"05/07/2023","10,620.0","10,642.0","10,730.0","10,460.0","2.53M","0.38%"
"04/07/2023","10,580.0","10,360.0","10,664.0","10,278.0","3.79M","1.99%"
"03/07/2023","10,374.0","10,938.0","11,044.0","10,330.0","3.80M","-8.00%"
"30/06/2023","11,276.0","11,248.0","11,344.0","11,180.0","1.27M","0.36%"
"29/06/2023","11,236.0","11,246.0","11,290.0","11,136.0","2.26M","0.02%"
"28/06/2023","11,234.0","11,300.0","11,338.0","11,184.0","1.84M","0.39%"
"27/06/2023","11,190.0","11,296.0","11,332.0","11,164.0","1.23M","-0.90%"
"26/06/2023","11,292.0","11,378.0","11,450.0","11,239.1","946.35K","-1.14%"
"23/06/2023","11,422.0","11,574.0","11,632.0","11,392.0","1.09M","-1.53%"
"22/06/2023","11,600.0","11,458.0","11,600.0","11,344.0","1.40M","0.12%"
"21/06/2023","11,586.0","11,582.0","11,662.0","11,512.0","591.07K","-0.43%"
"20/06/2023","11,636.0","11,642.0","11,776.0","11,624.0","998.66K","-0.09%"
"19/06/2023","11,646.0","11,726.0","11,746.2","11,616.0","974.58K","-1.20%"
"16/06/2023","11,788.0","11,720.0","11,878.0","11,718.0","4.78M","0.87%"
"15/06/2023","11,686.0","11,478.0","11,706.0","11,478.0","2.87M","1.53%"
"14/06/2023","11,510.0","11,716.0","11,800.0","11,502.0","1.45M","-1.96%"
"13/06/2023","11,740.0","11,764.0","11,804.0","11,644.0","2.25M","-0.76%"
"12/06/2023","11,830.0","11,846.0","11,858.0","11,668.0","1.29M","1.01%"
"09/06/2023","11,712.0","11,858.0","11,868.0","11,710.0","820.59K","-0.32%"
"08/06/2023","11,750.0","11,754.0","11,784.0","11,653.3","980.03K","-0.03%"
"07/06/2023","11,754.0","11,780.0","11,876.0","11,671.1","1.79M","-0.66%"
"06/06/2023","11,832.0","11,770.0","11,934.0","11,752.0","1.31M","0.32%"
"05/06/2023","11,794.0","11,722.0","11,818.0","11,692.0","852.85K","0.39%"
"02/06/2023","11,748.0","11,636.0","11,754.0","11,530.0","1.37M","0.67%"
"01/06/2023","11,670.0","11,726.0","11,781.6","11,520.0","1.83M","0.09%"
"31/05/2023","11,660.0","11,466.0","11,766.0","11,464.0","3.65M","1.41%"
"30/05/2023","11,498.0","11,780.0","11,840.0","11,498.0","1.83M","-2.43%"
"26/05/2023","11,784.0","11,690.0","11,832.0","11,636.0","1.00M","1.22%"
"25/05/2023","11,642.0","11,756.0","11,822.0","11,590.0","932.68K","-1.29%"
"24/05/2023","11,794.0","11,878.0","11,932.0","11,687.1","1.35M","-1.99%"
"23/05/2023","12,034.0","11,970.0","12,186.0","11,942.0","1.38M","-0.02%"
"22/05/2023","12,036.0","12,064.0","12,108.0","11,994.0","951.34K","0.22%"
"19/05/2023","12,010.0","12,026.0","12,076.0","11,936.0","1.16M","0.27%"
"18/05/2023","11,978.0","11,970.0","12,096.0","11,970.0","1.06M","0.45%"
"17/05/2023","11,924.0","12,120.0","12,184.0","11,866.0","1.10M","-1.21%"
"16/05/2023","12,070.0","12,042.0","12,102.0","11,992.0","898.71K","0.58%"
"15/05/2023","12,000.0","12,050.0","12,070.0","11,974.0","610.15K","-0.08%"
"12/05/2023","12,010.0","11,958.0","12,090.0","11,922.0","1.18M","0.72%"
"11/05/2023","11,924.0","11,882.0","12,002.0","11,868.0","2.11M","0.88%"
"10/05/2023","11,820.0","11,836.0","11,846.0","11,752.0","1.06M","-0.79%"
"09/05/2023","11,914.0","11,956.0","11,956.0","11,786.0","1.24M","-0.07%"
"05/05/2023","11,922.0","11,874.0","11,922.0","11,714.0","762.21K","0.61%"
"04/05/2023","11,850.0","11,842.0","11,878.0","11,756.0","872.13K","-0.29%"
"03/05/2023","11,884.0","11,844.0","11,904.9","11,778.0","1.25M","0.93%"
"02/05/2023","11,774.0","11,726.0","11,856.0","11,652.0","1.66M","0.24%"
"28/04/2023","11,746.0","11,816.0","11,856.0","11,640.0","1.50M","-0.42%"
"27/04/2023","11,796.0","11,910.0","12,146.0","11,754.0","1.27M","-0.41%"
"26/04/2023","11,844.0","12,164.0","12,210.0","11,778.0","2.90M","-3.66%"
"25/04/2023","12,294.0","12,112.0","12,348.0","12,112.0","1.47M","1.07%"
"24/04/2023","12,164.0","12,152.0","12,202.0","12,122.1","1.06M","-0.18%"
"21/04/2023","12,186.0","12,022.0","12,232.0","12,022.0","1.25M","1.47%"
"20/04/2023","12,010.0","11,976.0","12,056.0","11,941.4","2.06M","0.15%"
"19/04/2023","11,992.0","11,994.0","12,037.0","11,948.0","941.02K","-0.40%"
"18/04/2023","12,040.0","11,914.0","12,392.0","11,860.0","1.70M","1.83%"
"17/04/2023","11,824.0","11,878.0","11,932.0","11,820.0","957.41K","-0.57%"
"14/04/2023","11,892.0","11,950.0","11,990.0","11,878.0","1.36M","-0.20%"
"13/04/2023","11,916.0","11,850.0","11,916.0","11,792.0","1.07M","0.80%"
"12/04/2023","11,822.0","11,664.0","11,872.0","11,614.0","2.81M","1.65%"
"11/04/2023","11,630.0","11,738.0","11,786.0","11,574.0","4.20M","-0.60%"
"06/04/2023","11,700.0","11,620.0","11,734.6","11,590.0","993.47K","0.91%"
"05/04/2023","11,594.0","11,244.0","11,628.0","11,230.8","1.52M","3.11%"
"04/04/2023","11,244.0","11,320.0","11,356.0","11,194.0","1.67M","-0.23%"
"03/04/2023","11,270.0","11,260.0","11,282.0","11,172.0","1.55M","0.34%"
"31/03/2023","11,232.0","11,150.0","11,328.0","11,144.0","4.31M","0.59%"
"30/03/2023","11,166.0","11,162.0","11,236.0","11,096.0","1.12M","0.00%"
"29/03/2023","11,166.0","11,116.0","11,202.0","11,106.0","1.11M","0.29%"
"28/03/2023","11,134.0","11,228.0","11,299.4","11,132.9","1.33M","-1.05%"
"27/03/2023","11,252.0","11,130.0","11,302.0","11,123.3","1.40M","1.55%"
"24/03/2023","11,080.0","11,006.0","11,094.0","10,953.4","1.25M","0.75%"
"23/03/2023","10,998.0","10,934.0","11,024.0","10,876.0","1.24M","0.20%"
"22/03/2023","10,976.0","10,884.0","10,984.0","10,762.0","1.14M","0.66%"
"21/03/2023","10,904.0","10,884.0","10,932.0","10,808.0","1.08M","1.06%"
"20/03/2023","10,790.0","10,762.0","10,814.0","10,654.0","1.19M","-0.22%"
"17/03/2023","10,814.0","10,824.0","10,922.0","10,746.0","4.14M","0.15%"
"16/03/2023","10,798.0","10,680.0","10,830.0","10,640.0","2.15M","1.45%"
"15/03/2023","10,644.0","10,704.0","10,798.0","10,632.0","2.83M","-0.39%"
"14/03/2023","10,686.0","10,702.0","10,730.0","10,574.0","1.42M","0.00%"
"13/03/2023","10,686.0","10,698.0","10,860.0","10,558.0","2.19M","-0.11%"
"10/03/2023","10,698.0","10,798.0","10,994.0","10,590.0","1.54M","-1.55%"
"09/03/2023","10,866.0","10,850.0","10,946.0","10,786.0","2.22M","0.41%"
"08/03/2023","10,822.0","10,844.0","10,904.0","10,788.0","629.70K","-0.26%"
"07/03/2023","10,850.0","10,738.0","10,906.0","10,724.0","3.07M","1.01%"
"06/03/2023","10,742.0","10,818.0","10,818.0","10,688.0","1.55M","-0.39%"
"03/03/2023","10,784.0","10,848.0","10,884.0","10,784.0","1.23M","-0.74%"
"02/03/2023","10,864.0","10,816.0","10,864.0","10,752.0","1.26M","0.44%"
"01/03/2023","10,816.0","10,874.0","10,898.0","10,786.0","2.06M","-0.59%"
"28/02/2023","10,880.0","11,060.0","11,114.0","10,827.1","2.16M","-1.96%"
"27/02/2023","11,098.0","11,036.0","11,162.0","11,030.0","823.69K","-0.02%"
"24/02/2023","11,100.0","11,192.0","11,229.4","11,096.0","1.20M","-0.98%"
"23/02/2023","11,210.0","11,332.0","11,386.0","11,170.0","1.58M","-2.52%"
"22/02/2023","11,500.0","11,594.0","11,606.0","11,440.0","1.35M","-0.61%"
"21/02/2023","11,570.0","11,532.0","11,680.0","11,516.0","1.86M","0.26%"
"20/02/2023","11,540.0","11,500.0","11,566.0","11,458.0","809.22K","0.47%"
"17/02/2023","11,486.0","11,316.0","11,486.0","11,316.0","1.67M","1.09%"
"16/02/2023","11,362.0","11,560.0","11,626.0","11,296.9","1.60M","-1.78%"
