"Date","Price","Open","High","Low","Vol.","Change %"
"03/11/2023","78.710","77.750","78.710","77.390","49.88M","1.93%"
"02/11/2023","77.220","75.400","77.450","75.190","56.59M","2.78%"
"01/11/2023","75.130","75.850","76.130","75.130","70.96M","-0.75%"
"31/10/2023","75.700","77.020","77.750","75.230","55.63M","-1.34%"
"30/10/2023","76.730","76.620","77.160","76.250","42.21M","0.83%"
"27/10/2023","76.100","75.500","76.770","75.270","37.75M","1.72%"
"26/10/2023","74.810","73.620","75.140","73.620","48.13M","1.23%"
"25/10/2023","73.900","75.530","75.530","73.630","55.44M","-2.04%"
"24/10/2023","75.440","74.870","75.710","74.340","54.62M","0.83%"
"23/10/2023","74.820","75.700","75.870","74.350","38.40M","-1.16%"
"20/10/2023","75.700","76.330","78.980","75.130","56.57M","-1.29%"
"19/10/2023","76.690","77.440","77.620","76.460","106.70M","-1.27%"
"18/10/2023","77.680","77.640","78.470","76.930","33.03M","0.15%"
"17/10/2023","77.560","78.030","78.490","77.000","50.46M","0.13%"
"16/10/2023","77.460","77.560","78.140","76.820","46.29M","0.26%"
"13/10/2023","77.260","77.690","79.270","77.100","31.09M","-0.46%"
"12/10/2023","77.620","77.540","78.040","77.170","47.88M","0.14%"
"11/10/2023","77.510","77.390","78.180","76.900","43.22M","0.16%"
"10/10/2023","77.390","76.850","77.770","76.680","77.65M","1.70%"
"09/10/2023","76.100","75.250","76.570","74.583","83.01M","1.74%"
"06/10/2023","74.800","76.260","76.850","73.850","48.41M","-1.71%"
"05/10/2023","76.100","75.450","76.100","74.823","62.97M","1.24%"
"04/10/2023","75.170","75.600","76.380","75.060","107.45M","-1.04%"
"03/10/2023","75.960","76.650","77.410","75.610","54.18M","-1.12%"
"02/10/2023","76.820","76.280","78.020","76.280","45.05M","0.00%"
"29/09/2023","76.820","77.520","77.520","76.310","62.66M","-1.20%"
"28/09/2023","77.750","79.200","79.320","77.630","54.34M","-1.98%"
"27/09/2023","79.320","80.600","80.840","79.299","97.03M","-1.72%"
"26/09/2023","80.710","80.000","80.880","79.700","42.11M","0.89%"
"25/09/2023","80.000","81.130","81.409","79.010","40.24M","-1.27%"
"22/09/2023","81.030","80.350","82.560","79.930","81.89M","-0.04%"
"21/09/2023","81.060","80.950","81.220","79.910","81.38M","0.05%"
"20/09/2023","81.020","80.680","81.840","80.340","103.71M","1.19%"
"19/09/2023","80.070","79.610","80.270","79.564","24.43M","0.81%"
"18/09/2023","79.430","79.180","79.990","79.080","22.92M","-0.48%"
"15/09/2023","79.810","80.390","80.660","79.360","156.03M","-0.16%"
"14/09/2023","79.940","79.310","80.403","78.870","90.77M","1.41%"
"13/09/2023","78.830","77.620","79.544","77.390","71.77M","1.87%"
"12/09/2023","77.380","75.930","77.720","75.440","81.19M","2.99%"
"11/09/2023","75.130","73.260","75.130","73.230","34.88M","2.61%"
"08/09/2023","73.220","73.530","73.810","72.900","54.53M","-0.95%"
"07/09/2023","73.920","72.990","73.980","72.700","29.55M","0.76%"
"06/09/2023","73.360","73.740","73.940","72.770","37.24M","-0.12%"
"05/09/2023","73.450","72.250","74.050","72.000","35.66M","1.38%"
"04/09/2023","72.450","73.710","73.800","72.450","30.00M","-1.56%"
"01/09/2023","73.600","73.600","74.170","73.250","21.19M","0.53%"
"31/08/2023","73.210","73.500","74.090","73.200","75.62M","-0.10%"
"30/08/2023","73.280","73.090","73.550","72.880","27.92M","0.81%"
"29/08/2023","72.690","72.240","73.020","72.010","79.91M","1.98%"
"25/08/2023","71.280","71.660","72.080","71.080","27.70M","-0.63%"
"24/08/2023","71.730","72.150","72.610","71.430","28.95M","0.27%"
"23/08/2023","71.540","70.450","71.540","70.450","83.90M","1.29%"
"22/08/2023","70.630","70.830","71.510","70.480","50.92M","0.38%"
"21/08/2023","70.360","70.650","71.200","70.350","28.86M","-0.76%"
"18/08/2023","70.900","70.980","71.890","70.380","39.46M","0.10%"
"17/08/2023","70.830","70.590","70.910","69.900","27.78M","0.13%"
"16/08/2023","70.740","71.000","71.120","70.370","67.73M","-0.27%"
"15/08/2023","70.930","71.940","72.130","70.740","29.08M","-1.75%"
"14/08/2023","72.190","72.610","72.790","71.990","87.25M","-0.70%"
"11/08/2023","72.700","73.080","73.500","72.600","37.78M","-0.66%"
"10/08/2023","73.180","72.820","73.180","72.480","71.71M","0.83%"
"09/08/2023","72.580","72.480","72.580","71.790","126.79M","0.86%"
"08/08/2023","71.960","72.800","72.920","71.740","155.63M","-0.99%"
"07/08/2023","72.680","73.510","73.850","72.440","43.04M","-1.28%"
"04/08/2023","73.620","72.610","73.700","72.250","65.88M","1.73%"
"03/08/2023","72.370","73.200","73.610","72.370","46.30M","-2.07%"
"02/08/2023","73.900","73.720","77.033","72.240","98.07M","0.03%"
"01/08/2023","73.880","74.100","74.560","73.550","35.36M","-0.74%"
"31/07/2023","74.430","75.750","75.900","74.200","66.56M","-1.74%"
"28/07/2023","75.750","76.000","76.250","75.460","33.61M","-0.54%"
"27/07/2023","76.160","78.070","78.330","76.160","101.18M","-1.77%"
"26/07/2023","77.530","75.700","78.070","75.310","60.21M","2.11%"
"25/07/2023","75.930","75.640","77.380","75.210","47.18M","-0.76%"
"24/07/2023","76.510","74.500","77.280","74.422","68.60M","4.08%"
"21/07/2023","73.510","73.810","74.080","73.060","47.62M","-0.49%"
"20/07/2023","73.870","73.910","74.220","73.290","52.58M","0.57%"
"19/07/2023","73.450","72.410","73.890","72.020","50.83M","2.84%"
"18/07/2023","71.420","71.890","72.200","70.480","43.08M","-0.65%"
"17/07/2023","71.890","72.680","73.230","71.890","30.38M","-0.43%"
"14/07/2023","72.200","72.210","73.180","72.119","32.99M","0.38%"
"13/07/2023","71.930","72.680","72.890","71.840","51.82M","-0.99%"
"12/07/2023","72.650","71.470","72.700","71.310","327.33M","2.27%"
"11/07/2023","71.040","70.350","71.070","69.730","110.59M","0.57%"
"10/07/2023","70.640","70.980","71.310","70.270","52.68M","-0.10%"
"07/07/2023","70.710","70.820","70.860","69.850","46.25M","-0.04%"
"06/07/2023","70.740","71.990","72.600","70.620","89.07M","-2.66%"
"05/07/2023","72.670","73.450","74.438","72.250","120.95M","-1.34%"
"04/07/2023","73.660","74.410","74.860","73.660","29.37M","-0.89%"
"03/07/2023","74.320","74.240","75.310","73.970","44.66M","0.47%"
"30/06/2023","73.970","74.470","74.770","73.810","57.67M","-0.50%"
"29/06/2023","74.340","74.000","74.380","73.200","49.19M","0.92%"
"28/06/2023","73.660","73.410","74.420","73.290","90.45M","1.39%"
"27/06/2023","72.650","70.450","72.670","70.150","75.18M","3.70%"
"26/06/2023","70.060","72.690","72.850","70.060","112.10M","-3.62%"
"23/06/2023","72.690","71.820","73.030","71.650","55.13M","1.10%"
"22/06/2023","71.900","72.240","72.610","71.470","50.22M","-1.14%"
"21/06/2023","72.730","72.300","72.970","72.130","44.80M","-0.37%"
"20/06/2023","73.000","74.020","74.100","73.000","45.81M","-1.54%"
"19/06/2023","74.140","74.440","74.910","73.680","29.65M","0.58%"
"16/06/2023","73.710","74.130","74.510","73.330","289.74M","-0.20%"
"15/06/2023","73.860","73.030","74.100","72.373","67.00M","1.40%"
"14/06/2023","72.840","72.000","75.700","71.910","82.29M","0.57%"
"13/06/2023","72.430","73.500","73.680","71.710","79.54M","-0.58%"
"12/06/2023","72.850","74.840","75.102","72.850","60.38M","-2.71%"
"09/06/2023","74.880","74.480","75.430","74.400","76.41M","0.98%"
"08/06/2023","74.150","75.020","75.680","73.960","77.16M","-5.52%"
"07/06/2023","78.480","76.470","79.850","76.270","72.75M","2.03%"
"06/06/2023","76.920","76.700","77.470","76.130","64.68M","-1.28%"
"05/06/2023","77.920","77.630","78.730","77.040","72.05M","3.03%"
"02/06/2023","75.630","76.270","77.640","74.100","102.80M","-0.66%"
"01/06/2023","76.130","76.780","77.080","75.690","64.52M","-0.31%"
"31/05/2023","76.370","77.490","78.900","76.250","375.99M","-1.77%"
"30/05/2023","77.750","79.180","79.980","74.377","125.63M","-2.16%"
"26/05/2023","79.470","80.330","80.400","78.439","93.39M","-1.96%"
"25/05/2023","81.060","83.590","83.590","81.060","58.03M","-2.79%"
"24/05/2023","83.390","83.670","83.950","82.790","65.09M","-0.82%"
"23/05/2023","84.080","81.950","84.550","81.760","74.34M","2.98%"
"22/05/2023","81.650","83.450","83.700","81.510","73.65M","-1.73%"
"19/05/2023","83.090","83.390","83.600","81.830","70.01M","0.18%"
"18/05/2023","82.940","82.210","83.300","81.800","141.02M","0.73%"
"17/05/2023","82.340","82.860","84.630","82.010","76.84M","-1.19%"
"16/05/2023","83.330","86.100","87.870","81.020","235.15M","-7.44%"
"15/05/2023","90.030","90.600","90.760","88.910","48.08M","0.19%"
"12/05/2023","89.860","90.450","90.790","89.080","62.00M","-1.24%"
"11/05/2023","90.990","92.670","92.890","90.160","60.14M","-1.90%"
"10/05/2023","92.750","94.260","94.560","92.300","57.48M","-1.62%"
"09/05/2023","94.280","95.060","95.610","94.090","50.70M","-0.78%"
"05/05/2023","95.020","95.440","96.350","94.320","45.44M","0.53%"
"04/05/2023","94.520","95.900","96.700","94.460","67.77M","-1.71%"
"03/05/2023","96.160","93.900","97.050","93.830","67.41M","2.64%"
"02/05/2023","93.690","95.060","95.800","93.520","59.58M","-2.30%"
"28/04/2023","95.900","96.500","96.770","95.337","56.13M","0.00%"
"27/04/2023","95.900","94.740","96.440","92.620","96.42M","1.72%"
"26/04/2023","94.280","91.250","95.360","91.059","290.32M","3.29%"
"25/04/2023","91.280","90.600","92.160","90.400","40.17M","1.78%"
"24/04/2023","89.680","90.530","91.000","89.680","58.70M","-1.08%"
"21/04/2023","90.660","89.920","90.730","89.620","43.90M","0.95%"
"20/04/2023","89.810","90.790","90.840","89.670","92.54M","-1.08%"
"19/04/2023","90.790","91.020","91.523","90.630","31.96M","-1.33%"
"18/04/2023","92.010","93.000","93.320","91.650","35.84M","-0.76%"
"17/04/2023","92.710","92.010","93.348","91.820","61.54M","0.80%"
"14/04/2023","91.970","92.140","92.594","91.397","30.79M","0.17%"
"13/04/2023","91.810","91.380","92.250","90.990","30.99M","-0.21%"
"12/04/2023","92.000","92.230","93.410","91.730","39.51M","-0.10%"
"11/04/2023","92.090","91.990","92.490","91.350","47.97M","0.68%"
"06/04/2023","91.470","89.540","91.820","89.470","49.76M","2.26%"
"05/04/2023","89.450","88.000","90.780","87.260","61.40M","2.25%"
"04/04/2023","87.480","89.600","89.610","87.200","61.87M","-2.21%"
"03/04/2023","89.460","89.630","90.355","89.000","115.66M","0.18%"
"31/03/2023","89.300","89.460","89.810","89.070","87.85M","-0.27%"
"30/03/2023","89.540","89.700","90.005","89.060","46.37M","-0.32%"
"29/03/2023","89.830","88.820","90.170","88.280","33.53M","0.99%"
"28/03/2023","88.950","89.240","89.400","88.060","271.20M","-0.17%"
"27/03/2023","89.100","89.150","89.570","88.740","32.52M","0.59%"
"24/03/2023","88.580","90.700","90.820","88.160","56.26M","-2.44%"
"23/03/2023","90.800","91.190","91.530","90.500","305.79M","-0.63%"
"22/03/2023","91.380","92.320","92.342","90.750","57.97M","-1.39%"
"21/03/2023","92.670","92.490","92.880","91.120","38.81M","0.22%"
"20/03/2023","92.470","90.640","92.900","89.155","77.57M","2.32%"
"17/03/2023","90.370","92.820","93.070","90.060","211.09M","-2.48%"
"16/03/2023","92.670","94.790","94.820","92.200","66.28M","-1.44%"
"15/03/2023","94.020","95.940","97.250","93.840","108.75M","-2.25%"
"14/03/2023","96.180","95.440","96.600","95.060","68.46M","0.52%"
"13/03/2023","95.680","98.440","98.440","95.420","82.15M","-2.92%"
"10/03/2023","98.560","96.840","100.380","96.580","79.95M","-0.14%"
"09/03/2023","98.700","98.450","99.330","97.220","68.51M","-0.02%"
"08/03/2023","98.720","97.960","99.210","97.690","82.61M","0.02%"
"07/03/2023","98.700","99.500","100.020","98.610","105.25M","-2.49%"
"06/03/2023","101.220","100.920","101.320","100.413","63.93M","0.74%"
"03/03/2023","100.480","99.790","101.212","99.400","48.94M","0.88%"
"02/03/2023","99.600","99.070","100.240","98.820","57.67M","-0.46%"
"01/03/2023","100.060","100.120","100.820","99.620","123.68M","0.28%"
"28/02/2023","99.780","100.940","102.120","99.776","108.43M","-0.93%"
"27/02/2023","100.720","98.490","101.280","98.460","84.79M","1.55%"
"24/02/2023","99.180","98.860","99.930","98.700","69.12M","0.18%"
"23/02/2023","99.000","99.730","100.520","98.910","89.78M","-1.49%"
"22/02/2023","100.500","101.620","101.820","100.010","61.61M","-1.14%"
"21/02/2023","101.660","102.880","103.240","101.220","81.74M","-1.07%"
"20/02/2023","102.760","102.980","103.020","101.780","94.46M","0.37%"
"17/02/2023","102.380","101.280","102.920","101.120","119.00M","0.85%"
"16/02/2023","101.520","101.100","103.060","100.385","144.71M","2.32%"
"15/02/2023","99.220","98.670","99.600","97.930","89.37M","2.06%"
"14/02/2023","97.220","96.000","98.460","94.730","114.27M","3.43%"
"13/02/2023","94.000","91.890","94.000","91.170","96.69M","2.09%"
"10/02/2023","92.080","91.750","92.300","91.150","64.47M","0.89%"
"09/02/2023","91.270","92.720","93.230","91.270","125.70M","-1.14%"
"08/02/2023","92.320","91.670","92.810","91.550","59.94M","0.91%"
"07/02/2023","91.490","90.750","91.590","90.140","75.57M","0.92%"
"06/02/2023","90.660","90.790","91.700","90.620","74.65M","-0.53%"
"03/02/2023","91.140","94.110","94.132","91.140","156.35M","-3.90%"
"02/02/2023","94.840","91.400","94.880","90.800","86.46M","4.01%"
"01/02/2023","91.180","92.100","92.145","90.020","99.37M","-2.08%"
"31/01/2023","93.120","93.930","94.530","92.710","115.45M","-0.46%"
"30/01/2023","93.550","93.710","93.860","93.020","153.41M","0.14%"
"27/01/2023","93.420","92.490","93.420","91.930","113.47M","1.17%"
"26/01/2023","92.340","92.790","94.390","92.240","76.15M","0.01%"
"25/01/2023","92.330","91.940","92.330","91.330","62.87M","0.21%"
"24/01/2023","92.140","92.000","92.390","91.370","81.63M","0.67%"
"23/01/2023","91.530","92.370","92.457","91.530","54.05M","-0.38%"
"20/01/2023","91.880","90.810","91.960","90.120","70.24M","1.79%"
"19/01/2023","90.260","90.700","91.140","89.853","61.58M","-0.47%"
"18/01/2023","90.690","92.980","93.400","90.690","262.17M","-1.62%"
"17/01/2023","92.180","93.780","93.820","92.180","90.60M","-1.20%"
"16/01/2023","93.300","91.750","93.300","91.460","131.10M","1.84%"
"13/01/2023","91.610","92.370","92.460","91.250","70.87M","-0.48%"
"12/01/2023","92.050","89.590","92.350","89.510","100.15M","4.82%"
"11/01/2023","87.820","88.160","89.608","87.820","131.78M","0.11%"
"10/01/2023","87.720","88.780","89.100","87.590","69.92M","-1.09%"
"09/01/2023","88.690","88.700","89.360","87.510","60.56M","-0.02%"
"06/01/2023","88.710","88.940","89.530","88.470","37.47M","-0.07%"
"05/01/2023","88.770","87.720","88.810","87.520","71.29M","1.09%"
"04/01/2023","87.810","86.220","87.900","85.670","73.21M","2.21%"
"03/01/2023","85.910","84.960","86.370","84.638","81.97M","1.98%"
"30/12/2022","84.240","84.540","85.006","84.230","30.95M","-1.03%"
"29/12/2022","85.120","84.240","85.360","83.690","45.21M","0.77%"
"28/12/2022","84.470","84.640","85.430","84.110","55.16M","0.68%"
"23/12/2022","83.900","84.030","84.600","83.670","27.28M","0.20%"
"22/12/2022","83.730","84.360","84.830","83.730","69.32M","-0.91%"
"21/12/2022","84.500","83.440","84.840","83.290","53.05M","0.84%"
"20/12/2022","83.800","84.000","84.390","83.550","51.44M","-0.58%"
"19/12/2022","84.290","84.120","84.880","83.770","153.88M","0.63%"
"16/12/2022","83.760","85.940","85.940","83.237","350.76M","-2.58%"
"15/12/2022","85.980","86.230","86.410","85.360","83.18M","-0.42%"
"14/12/2022","86.340","85.880","86.810","85.340","97.19M","-0.17%"
"13/12/2022","86.490","87.000","87.970","85.820","79.65M","-0.65%"
"12/12/2022","87.060","86.450","87.640","85.940","120.08M","0.36%"
"09/12/2022","86.750","86.110","86.890","85.570","210.65M","0.95%"
"08/12/2022","85.930","87.320","87.550","84.950","95.64M","-1.97%"
"07/12/2022","87.660","88.640","92.340","86.360","154.11M","-1.80%"
"06/12/2022","89.270","90.500","91.110","88.560","91.87M","-1.92%"
"05/12/2022","91.020","92.430","93.180","90.760","74.00M","-0.13%"
"02/12/2022","91.140","91.550","92.160","90.876","64.37M","-0.42%"
"01/12/2022","91.520","92.670","93.401","91.430","61.33M","-0.35%"
"30/11/2022","91.840","92.720","93.070","91.700","92.13M","0.00%"
"29/11/2022","91.840","92.340","93.000","91.450","55.60M","-1.05%"
"28/11/2022","92.810","92.580","93.400","92.490","116.42M","-0.27%"
"25/11/2022","93.060","93.000","93.450","92.520","58.56M","0.42%"
"24/11/2022","92.670","90.930","92.950","89.870","74.15M","-2.10%"
"23/11/2022","94.660","95.000","95.350","93.854","406.96M","-0.36%"
"22/11/2022","95.000","96.090","97.010","94.660","91.88M","-3.17%"
"21/11/2022","98.110","97.320","98.860","96.870","173.65M","0.71%"
"18/11/2022","97.420","96.590","98.010","96.340","175.01M","1.04%"
"17/11/2022","96.420","97.190","97.320","95.860","66.05M","-0.76%"
"16/11/2022","97.160","95.000","97.700","94.979","109.51M","1.32%"
"15/11/2022","95.890","101.700","102.000","94.610","389.78M","-7.94%"
"14/11/2022","104.160","103.980","105.480","103.680","112.88M","0.42%"
"11/11/2022","103.720","105.000","105.000","102.800","93.47M","-1.93%"
"10/11/2022","105.760","103.540","107.340","103.360","53.70M","1.59%"
"09/11/2022","104.100","106.120","106.800","103.540","64.08M","-2.01%"
"08/11/2022","106.240","104.780","108.000","104.600","61.98M","1.45%"
"07/11/2022","104.720","104.660","105.400","103.880","46.54M","-0.04%"
